employee_idx,country_residence,sex,relation_type,residence_idx,foreigner_idx,spouse_idx,channel,deceased_idx,province_name,segmentation,age,gross_income_household,seniority,type,month,partition,customer_id,new_customer,primary,address_type,province_code,activity_idx,prod_list,prev_prod_list,new_product,product
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,8.0,3.0,30.0,186640.32,35.0,1.0,1,2015-01-28,1050188,0.0,1.0,1.0,8.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,30.0,60542.25,35.0,1.0,1,2015-01-28,1050189,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,24.0,128193.96,35.0,1.0,1,2015-01-28,1050190,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,52931.67,35.0,1.0,1,2015-01-28,1050191,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,23.0,206924.25,35.0,1.0,1,2015-01-28,1050192,0.0,1.0,1.0,28.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,30.0,,35.0,1.0,1,2015-01-28,1050193,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,1.0,3.0,23.0,52777.5,35.0,1.0,1,2015-01-28,1050194,0.0,1.0,1.0,2.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,16.0,3.0,24.0,69411.9,35.0,1.0,1,2015-01-28,1050195,0.0,1.0,1.0,13.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,16.0,3.0,27.0,44890.68,35.0,1.0,1,2015-01-28,1050197,0.0,1.0,1.0,13.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,16.0,3.0,27.0,44890.68,35.0,1.0,1,2015-01-28,1050197,0.0,1.0,1.0,13.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_debit
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,8.0,3.0,23.0,100985.82,35.0,1.0,1,2015-01-28,1050198,0.0,1.0,1.0,8.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,103928.16,35.0,1.0,1,2015-01-28,1050179,0.0,1.0,1.0,45.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,58873.95,35.0,1.0,1,2015-01-28,1050156,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,27.0,107634.66,35.0,1.0,1,2015-01-28,1050176,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,48.0,3.0,27.0,66474.29999999999,35.0,1.0,1,2015-01-28,1050174,0.0,1.0,1.0,46.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,48.0,3.0,32.0,212434.44,35.0,1.0,1,2015-01-28,1050158,0.0,1.0,1.0,46.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,26.0,3.0,24.0,,35.0,1.0,1,2015-01-28,1050159,0.0,1.0,1.0,23.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,25.0,47382.24,35.0,1.0,1,2015-01-28,1050160,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,107645.82,35.0,1.0,1,2015-01-28,1050161,0.0,1.0,1.0,45.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,39.0,3.0,30.0,104039.1,35.0,1.0,1,2015-01-28,1050162,0.0,1.0,1.0,26.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,8.0,3.0,27.0,187596.69,35.0,1.0,1,2015-01-28,1050163,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,112330.35,35.0,1.0,1,2015-01-28,1050164,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,27.0,38420.37,35.0,1.0,1,2015-01-28,1050165,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,2.0,35.0,138819.3,35.0,1.0,1,2015-01-28,1050166,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,14.0,3.0,31.0,42729.72,35.0,1.0,1,2015-01-28,1050167,0.0,1.0,1.0,12.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,129970.11000000002,35.0,1.0,1,2015-01-28,1050168,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,30.0,3.0,25.0,237484.71,35.0,1.0,1,2015-01-28,1050169,0.0,1.0,1.0,28.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,29.0,72540.87,35.0,1.0,1,2015-01-28,1050171,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,48.0,3.0,28.0,100036.47,35.0,1.0,1,2015-01-28,1050172,0.0,1.0,1.0,46.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,8.0,2.0,58.0,,35.0,1.0,1,2015-01-28,1050173,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,25.0,69710.31,35.0,1.0,1,2015-01-28,1050175,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,27.0,3.0,25.0,69481.92,35.0,1.0,1,2015-01-28,1050296,0.0,1.0,1.0,24.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,63048.99000000001,35.0,1.0,1,2015-01-28,1050298,0.0,1.0,1.0,45.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,149.0,0.0,18.0,3.0,22.0,119972.37,35.0,1.0,1,2015-01-28,1050299,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,126123.33,35.0,1.0,1,2015-01-28,1050417,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,,35.0,1.0,1,2015-01-28,1050418,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,1.0,,150.0,0.0,11.0,2.0,44.0,,35.0,1.0,1,2015-01-28,1050419,0.0,1.0,1.0,10.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,70921.41,35.0,1.0,1,2015-01-28,1050420,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,23.0,364243.44,35.0,1.0,1,2015-01-28,1050421,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,29.0,3.0,23.0,108519.51,35.0,1.0,1,2015-01-28,1050422,0.0,1.0,1.0,27.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,29.0,3.0,23.0,108519.51,35.0,1.0,1,2015-01-28,1050422,0.0,1.0,1.0,27.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_debit
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,,35.0,1.0,1,2015-01-28,1050423,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,34.0,3.0,25.0,,35.0,1.0,1,2015-01-28,1050424,0.0,1.0,1.0,31.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,25.0,365948.07,35.0,1.0,1,2015-01-28,1050425,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,37.0,3.0,25.0,926880.45,35.0,1.0,1,2015-01-28,1050426,0.0,1.0,1.0,35.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,154261.98,35.0,1.0,1,2015-01-28,1050428,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,33.0,65238.21,35.0,1.0,1,2015-01-28,1050430,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,109381.41,35.0,1.0,1,2015-01-28,1050431,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,25762.35,35.0,1.0,1,2015-01-28,1050432,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,46.0,3.0,26.0,34802.01,35.0,1.0,1,2015-01-28,1050433,0.0,1.0,1.0,44.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,46.0,3.0,23.0,117134.16,35.0,1.0,1,2015-01-28,1050416,0.0,1.0,1.0,44.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,16.0,3.0,24.0,67181.64,35.0,1.0,1,2015-01-28,1050435,0.0,1.0,1.0,13.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,29.0,3.0,23.0,73723.47,35.0,1.0,1,2015-01-28,1050415,0.0,1.0,1.0,27.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,32.0,60330.48,35.0,1.0,1,2015-01-28,1050413,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,8.0,3.0,22.0,,35.0,1.0,1,2015-01-28,1050394,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,19.0,3.0,24.0,25010.94,35.0,1.0,1,2015-01-28,1050396,0.0,1.0,1.0,16.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,34.0,3.0,26.0,,35.0,1.0,1,2015-01-28,1050397,0.0,1.0,1.0,31.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,8.0,3.0,22.0,87384.63,35.0,1.0,1,2015-01-28,1050398,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,,35.0,1.0,1,2015-01-28,1050400,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,6.0,3.0,23.0,37896.0,35.0,1.0,1,2015-01-28,1050401,0.0,1.0,1.0,6.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,29.0,3.0,24.0,,35.0,1.0,1,2015-01-28,1050403,0.0,1.0,1.0,27.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,89161.04999999997,35.0,1.0,1,2015-01-28,1050404,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,24.0,252104.58,35.0,1.0,1,2015-01-28,1050405,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,5.0,3.0,25.0,60706.17,35.0,1.0,1,2015-01-28,1050406,0.0,1.0,1.0,5.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,19.0,3.0,24.0,,35.0,1.0,1,2015-01-28,1050407,0.0,1.0,1.0,16.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,51.0,3.0,23.0,115407.72,35.0,1.0,1,2015-01-28,1050408,0.0,1.0,1.0,50.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,150.0,0.0,47.0,3.0,32.0,365727.99,35.0,1.0,1,2015-01-28,1050409,0.0,1.0,1.0,45.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,38.0,3.0,23.0,121045.71,35.0,1.0,1,2015-01-28,1050411,0.0,1.0,1.0,36.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,50.0,3.0,25.0,27324.57,35.0,1.0,1,2015-01-28,1050412,0.0,1.0,1.0,49.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,2.0,50.0,76899.12,35.0,1.0,1,2015-01-28,1050414,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,149.0,0.0,8.0,3.0,22.0,112374.51,35.0,1.0,1,2015-01-28,1050392,0.0,1.0,1.0,8.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,2.0,37.0,271389.57,35.0,1.0,1,2015-01-28,1050436,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,25.0,,35.0,1.0,1,2015-01-28,1050438,0.0,1.0,1.0,28.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,26.0,,35.0,1.0,1,2015-01-28,1050462,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,40418.10000000001,35.0,1.0,1,2015-01-28,1050463,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,16.0,3.0,24.0,47111.34,35.0,1.0,1,2015-01-28,1050464,0.0,1.0,1.0,13.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,58180.29,35.0,1.0,1,2015-01-28,1050465,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,,35.0,1.0,1,2015-01-28,1050466,0.0,1.0,1.0,45.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,16.0,3.0,23.0,49838.94,35.0,1.0,1,2015-01-28,1050467,0.0,1.0,1.0,13.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,24.0,101984.85,35.0,1.0,1,2015-01-28,1050468,0.0,1.0,1.0,15.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,150.0,0.0,46.0,3.0,23.0,,35.0,1.0,1,2015-01-28,1050469,0.0,1.0,1.0,44.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,86394.27,35.0,1.0,1,2015-01-28,1050470,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,16.0,3.0,24.0,57865.41,35.0,1.0,1,2015-01-28,1050473,0.0,1.0,1.0,13.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,41442.21,35.0,1.0,1,2015-01-28,1050474,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,199649.76,35.0,1.0,1,2015-01-28,1050475,0.0,1.0,1.0,15.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,1.0,3.0,24.0,36725.28,35.0,1.0,1,2015-01-28,1050476,0.0,1.0,1.0,2.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,150.0,0.0,51.0,3.0,23.0,,34.0,1.0,1,2015-01-28,1050477,0.0,99.0,1.0,50.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,5.0,3.0,29.0,49859.13,35.0,1.0,1,2015-01-28,1050478,0.0,1.0,1.0,5.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,150.0,0.0,40.0,3.0,28.0,,35.0,1.0,1,2015-01-28,1050461,0.0,1.0,1.0,37.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,50.0,3.0,30.0,45251.7,35.0,1.0,1,2015-01-28,1050437,0.0,1.0,1.0,49.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,26.0,29389.44,35.0,1.0,1,2015-01-28,1050460,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,25.0,3.0,27.0,,35.0,1.0,1,2015-01-28,1050458,0.0,1.0,1.0,22.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,1.0,,150.0,0.0,30.0,3.0,32.0,326482.53,35.0,1.0,1,2015-01-28,1050439,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,,35.0,1.0,1,2015-01-28,1050441,0.0,1.0,1.0,45.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,30.0,59259.9,35.0,1.0,1,2015-01-28,1050443,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,30.0,3.0,30.0,127387.65,35.0,1.0,1,2015-01-28,1050444,0.0,1.0,1.0,28.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,55614.87,35.0,1.0,1,2015-01-28,1050445,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,51473.79,35.0,1.0,1,2015-01-28,1050446,0.0,1.0,1.0,45.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,50.0,3.0,26.0,74408.88,35.0,1.0,1,2015-01-28,1050447,0.0,1.0,1.0,49.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,2.0,36.0,136572.90000000002,35.0,1.0,1,2015-01-28,1050449,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,2.0,42.0,134373.06,35.0,1.0,1,2015-01-28,1050450,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,41430.24,35.0,1.0,1,2015-01-28,1050451,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,24.0,,35.0,1.0,1,2015-01-28,1050452,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,,35.0,1.0,1,2015-01-28,1050453,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,109422.96,35.0,1.0,1,2015-01-28,1050454,0.0,1.0,1.0,15.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,24.0,0.0,30.0,2.0,57.0,108421.98,35.0,1.0,1,2015-01-28,1050455,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,24.0,0.0,30.0,2.0,57.0,108421.98,35.0,1.0,1,2015-01-28,1050455,0.0,1.0,1.0,28.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_debit
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,2.0,38.0,133243.29,35.0,1.0,1,2015-01-28,1050457,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,16.0,3.0,25.0,45681.48,35.0,1.0,1,2015-01-28,1050459,0.0,1.0,1.0,13.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,64317.21,35.0,1.0,1,2015-01-28,1050391,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,30.0,3.0,24.0,242115.99,35.0,1.0,1,2015-01-28,1050390,0.0,1.0,1.0,28.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,1.0,0.0,1.0,0.0,,150.0,0.0,18.0,2.0,35.0,160539.15000000002,35.0,1.0,1,2015-01-28,1050389,0.0,1.0,1.0,15.0,0.0,[],,[],
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,23.0,66407.91,35.0,1.0,1,2015-01-28,1050324,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,1.0,1.0,0.0,,150.0,0.0,47.0,3.0,25.0,75208.98,35.0,1.0,1,2015-01-28,1050325,0.0,1.0,1.0,45.0,0.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,61998.03,35.0,1.0,1,2015-01-28,1050326,0.0,1.0,1.0,15.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,150.0,0.0,18.0,3.0,23.0,61998.03,35.0,1.0,1,2015-01-28,1050326,0.0,1.0,1.0,15.0,1.0,"['prod_current_account', 'prod_debit']",,"['prod_current_account', 'prod_debit']",prod_debit
3.0,36.0,0.0,0.0,1.0,0.0,,120.0,0.0,30.0,2.0,34.0,311891.1,35.0,1.0,1,2015-01-28,1050327,0.0,1.0,1.0,28.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
3.0,36.0,0.0,0.0,1.0,0.0,,149.0,0.0,17.0,3.0,22.0,62874.24000000001,35.0,1.0,1,2015-01-28,1050328,0.0,1.0,1.0,14.0,1.0,['prod_current_account'],,['prod_current_account'],prod_current_account
